id,cd_orgao,nr_licitacao,ano_licitacao,vl_licitacao,indicador1,indicador2
1317,47400,7,2016,250000.00,0.883083,0
1318,63900,15,2016,51884.42,0.958255,1
1319,63300,8,2016,138117.32,1.04894,0
1320,46100,16,2016,33000.00,1.0,1
1321,79100,15,2016,17900.90,0.910619,0
1322,55700,98,2016,54100.19,0.917429,0
1323,41200,5,2016,20000.00,1.35757,0
1324,41200,4,2016,558241.92,1.0,1
1325,84300,1,2016,351028.44,0.999295,1
1326,62900,14,2016,229224.00,0.376488,0
1327,51100,1062,2016,55167.50,0.9994,1
1328,51100,1072,2016,29871.58,0.995245,0
1329,60000,5,2016,79350.00,0.988406,1
1330,54405,3,2016,135000.00,10.3822,0
1331,84700,4,2016,2.00,80235.6,1
1332,52400,305,2016,13071.76,0.9838,1
1333,63400,121,2016,14633.00,0.87775,0
1334,47400,8,2016,21200.00,0.999528,1
1335,44900,657,2016,53685.90,0.987985,1
1336,43900,7,2016,62952.00,0.990437,1
1337,83500,5,2016,16800.00,0.996429,1
1338,68700,5,2016,39339.32,0.991103,0
1339,60200,5,2016,102921.65,0.949998,0
1340,53100,6,2016,5679.06,0.949985,0
1341,52400,550,2016,16820.26,0.650814,0
1342,86400,7,2016,150.00,1.0,0
1343,45004,84,2016,258926.93,0.876309,0
1344,75900,2,2016,243423.36,0.995967,1
1345,60100,9,2016,15642.00,0.999859,1
1346,63400,120,2016,17795.84,0.899208,0
1347,63400,115,2016,4200.00,0.947619,0
1348,63400,6,2016,377434.25,1.0,0
1349,63400,2,2016,142419.87,0.8944,0
1350,43900,8,2016,19023.50,0.791192,1
1351,48400,1,2016,12000.00,1.0,1
1352,61000,892,2016,331272.34,0.83281,0
1353,61000,993,2016,87988.39,0.907551,0
1354,87528,4,2016,411.52,1.0,1
1355,83900,11,2016,35890.16,0.98077,0
1356,44700,100,2016,2109.97,1.0,0
1357,63400,96,2016,4681755.26,0.785663,0
1358,44200,1,2016,118287.19,0.989153,1
1359,51200,16,2016,235649.51,0.99599,1
1360,51200,39,2016,14480.92,1.0,1
1361,61000,1426,2016,125215.86,0.982149,1
1362,61000,1453,2016,34336.56,0.957599,1
1363,69300,22,2016,6438.60,0.938636,0
1364,48500,2,2016,270757.05,0.875939,0
1365,62201,2,2016,24000.00,0.7475,0
1366,85800,1236,2016,69800.00,1.0,0
1367,76800,10,2016,29.00,356.138,0
1368,55602,1,2016,47992.32,0.979167,1
1369,43900,7,2016,1013074.74,0.767765,0
1370,73701,13,2016,1945592.64,0.646316,0
1371,41000,19,2016,163975.04,0.853713,0
1372,41000,20,2016,58638.56,1.0,0
1373,41000,22,2016,20745.58,0.864074,0
1374,41000,23,2016,819146.87,0.99935,1
1376,77200,11,2016,198871.53,0.889995,0
1377,69700,2,2016,300.00,2.50667,1
1378,46700,19,2016,62203.37,1.0774,0
1379,63300,7,2016,16898.93,0.923076,0
1380,81700,5,2016,98685.38,0.998734,1
1381,88319,14,2016,20853.80,0.788825,0
1384,40500,2,2016,361143.48,0.774406,0
1385,51200,21,2016,10836.00,0.616464,0
1386,51200,33,2016,156768.00,0.915493,0
1387,51200,35,2016,54896.20,0.799589,0
1388,61100,643,2016,62926.69,0.754847,0
1389,81700,6,2016,249947.71,0.960248,0
1390,81700,8,2016,41077.51,0.998361,1
1391,71400,6,2016,25068.22,0.847867,1
1392,78100,26,2016,65753.05,0.684336,0
1393,53900,77,2016,21906.95,0.979589,1
1394,62501,6,2016,40745.76,0.938575,1
1395,53900,97,2016,14100.02,0.750412,1
1396,53900,94,2016,19320.00,0.87029,0
1397,53900,91,2016,3409298.86,0.999249,1
1398,64600,2,2016,28103.31,1.0,1
1399,87528,3,2016,411.52,1.0,1
1400,54400,6,2016,110168.69,0.939028,1
1401,71900,12,2016,12661.20,0.98095,0
1402,60200,7,2016,494364.43,0.867991,0
1403,78100,2,2016,33566.64,1.0,1
1404,60100,7,2016,618783.37,0.949659,0
1405,71500,14,2016,7840.00,1.0,0
1406,67800,17,2016,29990.00,1.0,1
1407,44400,941,2016,552812.03,0.999906,1
1408,44400,1035,2016,453906.12,0.918539,0
1409,72800,26,2016,8250.00,0.952727,0
1410,47500,7,2016,14447.50,0.938571,0
1411,59600,11,2016,22347.95,1.22192,1
1412,58400,99,2016,33966.67,0.47105,0
1413,50000,70,2016,191989.20,1.0,1
1414,62700,18,2016,70564.97,0.890001,1
1415,45004,10,2016,273000.00,0.659341,0
1416,60201,2,2016,20080.00,0.99,0
1417,47500,24,2016,140081.79,0.703829,0
1418,86500,6,2016,455746.15,0.846963,0
1419,86500,5,2016,101167.10,0.861716,0
1420,40401,19,2016,30432.99,0.505997,0
1421,86400,5,2016,18000.00,0.822111,0
1422,45003,2,2016,69692.90,0.986188,0
1423,84900,4,2016,18350.50,1.0,0
1424,57201,2,2016,99800.00,0.450902,0
1425,58400,82,2016,9092.11,0.996138,0
1426,60700,29,2016,222826.21,0.995597,0
1427,42101,8,2016,404892.00,1.0,0
1428,88031,44,2016,8891.00,1.0,1
1429,43900,6,2016,50415.94,0.869054,0
1430,64000,32,2016,13200.00,0.909091,0
1431,51200,49,2016,7900.00,0.54557,0
1432,51200,49,2016,29080.45,1.10672,0
1433,46700,10,2016,3700.00,0.905405,1
1434,64100,5,2016,159999.44,0.969977,1
1435,47200,3,2016,400482.97,0.978469,0
1436,62800,16,2016,25082.56,0.959954,1
1437,62800,17,2016,65885.40,0.982885,1
1438,62800,18,2016,54233.97,0.982007,1
1439,49300,733,2016,2900.00,1.0,0
1440,88228,2,2016,463773082.42,0.998473,0
1441,60100,61,2016,81600.00,0.764706,0
1442,63900,38,2016,8421.00,0.881606,0
1443,65700,2052,2016,62897.80,0.51059,0
1444,64100,6,2016,256948.74,1.01234,1
1445,58400,100,2016,21000.00,0.379048,0
1446,68200,99,2016,446505.54,0.998876,1
1447,61601,1,2016,46336.57,0.889872,0
1448,48500,4,2016,42450.92,0.999998,1
1449,48500,3,2016,74533.57,0.930022,0
1450,59400,35,2016,7600.00,1.0,0
1451,54103,3,2016,15.00,0.85,1
1452,61200,82,2016,23873.50,1.06214,0
1454,59100,11,2016,10560.00,1.0,0
1455,62200,735,2016,258476.51,1.0,1
1456,80500,1208,2016,10976.00,0.879838,0
1457,52900,29,2016,17482.66,0.709297,0
1458,62200,5289,2016,28600.00,0.54021,0
1459,62200,5292,2016,83725.00,0.429979,0
1460,62200,5300,2016,100000.00,0.989585,0
1461,62200,5297,2016,47157.02,0.937729,1
1462,44100,18,2016,24830.63,0.646369,0
1463,78000,15,2016,32093.33,0.881492,0
1464,84701,25,2016,1885.46,1.0,0
1465,51200,41,2016,24000.00,1.15,0
1466,58400,108,2016,2949.92,0.998332,0
1467,66200,13,2016,19444.56,0.99403,1
1468,66200,12,2016,15980.00,0.680851,0
1469,67600,3,2016,8058.62,0.53382,0
1470,50000,75,2016,12280.00,0.87614,1
1471,48400,5,2016,21500.19,0.968457,0
1472,80301,4,2016,33636.07,1.0,1
1473,61101,1,2016,39600.00,1.0,0
1474,62700,20,2016,318022.80,1.00012,1
1475,66701,121,2016,20000.00,1.95,1
1476,62401,120,2016,90960.00,0.236391,0
1477,86000,12,2016,23897.30,1.0,1
1478,40900,2771,2016,397210.14,0.994684,0
1479,40900,2623,2016,61380.00,0.991854,1
1480,60400,20,2016,538800.00,1.0,1
1481,60400,17,2016,22627.20,1.0,1
1482,48800,1280,2016,14500.00,1.0,1
1483,51300,1,2016,957000.00,1.0,1
1484,80000,21,2016,17544.44,1.0,0
1485,41000,25,2016,11927.86,0.999396,1
1486,41000,26,2016,48007.78,0.999714,0
1487,44602,4,2016,70709.49,0.999844,1
1488,78100,31,2016,27650.00,1.0,1
1489,74800,4,2016,29645.77,1.0,1
1490,74800,2,2016,80333.91,0.928148,0
1492,42700,4,2016,970290.19,0.798292,0
1493,40900,2605,2016,218525.22,0.723442,0
1494,85200,11,2016,168984.39,0.913998,1
1495,71900,14,2016,32177.64,0.962159,0
1496,55800,8,2016,35.77,0.8974,0
1497,46200,4,2016,8444.00,0.947418,0
1498,77000,3,2016,13455.89,0.925821,0
1499,74800,2,2016,1056676.09,0.908048,0
1501,74800,5,2016,244697.87,0.81844,0
1502,73400,1028,2016,9970.00,0.831495,1
1503,75300,19,2016,11420.00,0.96296,0
1504,60700,45,2016,377194.16,0.825257,0
1505,78100,29,2016,60749.50,1.0,1
1506,45900,6,2016,40864.70,0.693483,0
1507,61900,10,2016,50400.00,0.98,1
1508,61900,17,2016,4022.99,0.94989,0
1509,61900,56,2016,12135.96,0.823997,0
1510,70700,16,2016,4000.00,0.85,0
1511,57800,80,2016,95845.80,0.999105,0
1512,85900,17,2016,8195.00,0.589018,0
1513,54405,29,2016,177000.00,0.696572,0
1514,42800,2531,2016,226984.47,0.999999,1
1515,65300,16,2016,124709.12,0.995187,0
1516,80100,11,2016,122947.20,1.0,1
1517,83100,522,2016,10500.00,0.765714,0
1518,51100,2063,2016,8852.11,0.985995,1
1519,51100,2080,2016,35040.64,0.997016,1
1520,43800,5,2016,526856.93,0.90218,0
1521,43100,3,2016,44979.89,0.854019,0
1522,71300,12,2016,570785.33,0.989793,1
1523,47700,49,2016,2202.43,292.689,0
1524,83100,499,2016,10808.00,0.787842,0
1525,83100,622,2016,1083993.10,0.999269,1
1526,88041,35,2016,26410.77,0.999668,0
1527,44501,9,2016,137600.00,0.784884,0
1528,52200,2,2016,21246.28,0.999996,1
1529,88025,6,2016,34862.52,0.995036,0
1530,58400,2,2016,2143246.59,0.823675,1
1531,54912,36,2016,200000.00,1.0,0
1532,45700,10,2016,267866.45,0.984406,1
1533,48500,4,2016,199090.65,1.0,0
1534,62700,22,2016,527475.41,0.990082,1
1535,63600,45,2016,225823.92,1.00432,0
1536,62500,2286,2016,239082.86,0.937979,0
1537,62500,200064,2016,73350.00,1.0,1
1538,60400,7,2016,286140.00,1.0,1
1539,58500,115,2016,206794.80,7.73714e-06,0
1540,71300,11,2016,78450.49,0.80001,1
1541,88021,81,2016,20105.00,1.0,0
1542,81400,524,2016,4985400.00,0.186976,0
1543,81400,300715,2016,399000.00,1.0,0
1544,46700,10,2016,1000.00,1.0,0
1545,82500,446,2016,846185.09,0.995076,1
1546,43501,64,2016,129527.48,0.810268,0
1547,88068,1,2016,28800.00,1.15,0
1548,78800,376,2016,24852.66,0.64299,0
1549,63600,46,2016,1151379.00,0.694819,0
1550,81400,416,2016,22993.65,0.979544,1
1551,88040,4,2016,5340.00,0.955056,1
1552,50000,78,2016,47600.40,0.521841,1
1553,64201,22,2016,6240.00,1.0,1
1554,64600,3,2016,30000.00,0.72,0
1555,88019,38,2016,12500.00,0.92782,0
1556,46600,1,2016,2909257.36,0.996778,1
1557,71900,5,2016,219128.61,1.07129,1
1558,51100,2033,2016,67936.94,0.968588,0
1559,47400,4,2016,46195.38,0.988052,0
1560,40500,6,2016,28622.00,0.92351,0
1561,40500,5,2016,31713.79,0.692443,0
1562,56800,3,2016,314221.27,0.825,1
1563,56800,2,2016,42331.10,1.30075,1
1564,62600,39,2016,38000.00,0.707632,0
1565,54104,2,2016,96000.00,0.99375,1
1566,62600,36,2016,51270.08,0.524167,0
1567,88048,5,2016,166183.17,0.865506,0
1568,88228,1,2016,320.00,0.90625,0
1569,55800,10,2016,25718.40,0.892746,0
1570,56800,4,2016,549215.19,0.965611,1
1571,50100,21,2016,114946.64,0.869585,0
1572,43900,29,2016,673066.98,0.954644,0
1573,45200,12,2016,74852.71,0.987536,0
1574,45004,113,2016,21464.62,0.899154,0
1575,45004,14,2016,469853.20,0.957323,1
1576,64000,26,2016,28200.00,1.0,0
1577,76501,4,2016,27658.33,1.00418,0
1578,88225,8,2016,109202.49,0.448699,0
1579,56000,3,2016,289839.36,0.791089,0
1580,56000,4,2016,352064.11,0.999879,1
1581,56000,6,2016,618769.38,0.997602,1
1582,56000,7,2016,1555361.13,1.0,1
1583,56000,7,2016,539470.06,0.991983,1
1584,56000,8,2016,950081.00,1.0,1
1585,56000,8,2016,75947.55,0.91068,0
1586,48500,17,2016,252551.55,0.993854,1
1587,56900,19,2016,106056.30,0.893997,0
1588,54400,6,2016,5888103.96,0.870001,0
1589,74400,5,2016,144578.41,1.0,1
1590,77200,12,2016,85863.53,0.538953,0
1591,64100,3,2016,245891.45,0.999579,0
1592,53400,2,2016,62843.23,0.95166,0
1593,61100,752,2016,43284.28,0.929356,1
1594,44300,15,2016,28900.00,1.14872,0
1595,44300,14,2016,48200.00,1.14316,0
1598,45004,114,2016,216000.00,0.786667,0
1599,84100,57,2016,6788.30,0.803662,0
1600,61500,103,2016,96653.61,0.916492,0
1601,88028,2,2016,758535.56,0.986945,0
1602,83400,5,2016,14700.00,1.0,1
1603,55800,3,2016,799474.92,0.995696,1
1604,45000,181,2016,164595.30,0.794275,1
1606,80300,3,2016,50775.17,0.994986,1
1607,51001,4,2016,71690.87,0.715617,1
1608,56800,5,2016,579486.32,0.984226,1
1609,55800,9,2016,5413.00,0.970257,0
1610,44700,108,2016,9962.75,0.732729,0
1611,85300,16,2016,50000.64,0.9375,0
1612,61600,131,2016,350083.43,0.0,1
1613,43101,7,2016,144360.42,0.658075,0
1614,88228,1,2016,60000.00,1.0,1
1615,44201,2,2016,364992.54,0.914989,0
1616,63900,36,2016,21600.00,0.97037,0
1617,71300,10,2016,120915.25,0.799891,1
1618,75300,17,2016,13890.00,0.976962,0
1619,71400,5,2016,37495.79,0.954771,0
1620,88019,8,2016,26500.00,0.828151,1
1621,56200,5,2016,268959.12,0.999308,1
1622,44501,8,2016,9630.00,0.566978,0
1623,51300,50,2016,18599.95,0.761682,0
1624,77300,69,2016,60641.98,0.642369,0
1625,56000,3,2016,24750.00,0.989899,0
1626,86000,5,2016,42000.00,0.425714,0
1628,63401,2208,2016,43509.00,0.967478,0
1629,85900,18,2016,168931.98,0.970401,0
1630,57101,1,2016,146764.00,1.0808,0
1631,88023,23,2016,22400.04,0.99107,0
1632,45001,13,2016,151851.36,0.733823,0
1633,64000,29,2016,22833.20,0.973144,0
1635,53100,7,2016,10212.53,0.969297,1
1636,53000,5,2016,22000.00,0.585455,0
1637,54101,7,2016,95.00,0.947368,0
1638,54103,11,2016,31546.91,1.0,1
1639,62700,99,2016,131310.00,0.859874,0
1640,60700,46,2016,31218.00,1.08234,0
1641,70000,33,2016,42873.21,0.366196,0
1642,71100,9,2016,150575.00,0.86183,0
1643,45004,107,2016,269524.89,0.422967,0
1644,48000,626,2016,23870.36,0.983163,0
1645,48000,621,2016,60970.83,0.993133,0
1646,72600,25,2016,83624.15,0.968998,0
1647,50100,31,2016,8000.00,0.9625,0
1648,51200,46,2016,85377.60,1.55303,0
1649,51200,19,2016,64446.79,0.992378,1
1650,51200,17,2016,325287.92,0.996594,1
1651,73200,7,2016,41194.71,0.999996,1
1652,78800,267,2016,57447.88,0.960342,0
1653,44001,2,2016,12662.52,1.0,1
1654,46200,5,2016,78534.00,0.961749,0
1655,88048,12,2016,23670.00,0.524715,0
1656,46700,9,2016,6860.50,0.929743,0
1657,44100,16,2016,3612.00,0.956395,0
1658,44600,62,2016,14474.30,1.0,0
1659,54912,23,2016,160000.00,1.0,0
1660,40500,7,2016,61028.85,0.918149,0
1662,44300,8,2016,14164.60,0.571848,0
1663,45004,128,2016,101000.00,0.960396,0
1664,88045,13,2016,20400.00,1.0,0
1665,62700,109,2016,15273.00,0.517253,0
1666,85300,18,2016,61000.00,0.922951,0
1667,63900,17,2016,7987.58,1.0,1
1668,53100,11,2016,97084.88,0.998949,1
1669,50900,4,2016,365178.20,0.999962,1
1670,52100,4,2016,252687.49,0.982099,0
1671,52100,6,2016,336256.11,0.82,0
1672,52100,5,2016,107150.91,0.817274,0
1673,75900,3,2016,182495.52,0.778364,0
1674,62700,114,2016,5280.00,0.984848,0
1675,43100,3,2016,299517.58,0.960414,1
1676,48500,22,2016,143974.35,1.0,1
1677,55501,1,2016,233023.65,0.247185,0
1678,46700,11,2016,1888.00,0.598517,0
1679,71500,17,2016,17649.55,0.99005,0
1680,58400,112,2016,19880.00,0.900604,0
1681,78100,35,2016,42918.00,0.796006,0
1682,88032,27,2016,4170.00,0.984412,0
1684,44700,120,2016,22990.00,1.0,0
1685,88225,6,2016,4866.73,0.915296,1
1686,61200,87,2016,20340.00,1.05605,0
1687,48500,88,2016,50625.00,0.983704,0
1688,88028,9,2016,20000.00,1.0,0
1689,58401,10,2016,3130.00,0.71885,0
1690,61500,88,2016,5500.00,1.0,0
1691,61500,113,2016,6520.00,43.4356,0
1692,53405,2,2016,99000.00,0.955111,1
1693,53405,3,2016,673900.00,0.78,0
1694,54400,10,2016,4083078.43,0.784209,0
1695,72800,23,2016,75680.00,1.0,0
1696,83000,35,2016,14470.20,1.03661,1
1697,48300,34,2016,405123.75,0.80381,0
1698,62900,11,2016,3615.00,0.901549,0
1699,63900,39,2016,16685.25,0.946105,0
1700,69901,1,2016,183404.52,0.99,0
1701,74900,9,2016,43788.00,0.872842,0
1702,45000,218,2016,299747.08,0.896973,0
1703,88319,62,2016,270000.00,0.588889,0
1704,88319,63,2016,160000.00,0.625,0
1705,78000,19,2016,7000.00,0.956714,0
1706,47900,18,2016,26000.22,0.692302,0
1707,78000,16,2016,76590.00,0.972973,1
1708,79500,1,2016,7412.50,1.66667,0
1709,88032,29,2016,3640.00,0.97967,0
1710,88319,61,2016,1000000.00,0.627,0
1711,88319,14,2016,68000.00,0.994118,0
1712,88319,15,2016,30500.00,0.992531,0
1713,46501,7,2016,9450.00,0.911429,1
1714,72600,26,2016,120610.09,0.926816,0
1715,64100,7,2016,104029.01,0.78,0
1717,46600,25,2016,79900.00,0.808511,0
1718,71500,9,2016,251904.08,0.989974,1
1719,71100,10,2016,3626.00,0.961114,0
1720,51200,55,2016,2750.00,0.393673,0
1721,67600,24,2016,12816.70,0.998697,0
1722,88019,53,2016,25000.00,1.0,0
1723,52400,26,2016,257448.74,0.879998,0
1724,54912,25,2016,4000000.00,1.0,0
1725,54400,13,2016,4922494.72,0.908003,0
1726,54400,8,2016,870394.10,0.996296,0
1727,88313,4,2016,18099.54,0.859997,0
1728,45700,11,2016,103256.03,0.997515,0
1729,63300,4,2016,901549.33,0.999646,1
1730,53405,2,2016,79998.10,1.0,1
1731,47500,28,2016,212005.25,0.889608,0
1732,47500,26,2016,54000.00,0.646296,0
1733,68200,100,2016,83324.76,0.9976,0
1734,42800,2543,2016,187281.87,0.919705,0
1735,45004,126,2016,56500.00,0.817699,0
1736,88028,19,2016,24000.00,0.6,0
1737,51200,52,2016,8489.55,0.77136,0
1738,51200,59,2016,121731.83,0.859733,0
1739,44600,57,2016,5678.44,1.0,0
1740,44600,17,2016,13606.00,1.0,1
1741,44600,55,2016,15076.76,1.0,0
1742,45004,127,2016,46800.00,0.897436,0
1743,54901,44,2016,23734.75,0.252794,0
1744,52400,27,2016,50711.34,0.834725,0
1745,88029,26,2016,58500.00,0.994872,0
1746,63300,9,2016,79200.00,1.0,0
1747,62200,5311,2016,2137920.00,0.785811,0
1748,56900,84,2016,6796.41,0.963744,0
1749,44600,16,2016,17066.64,1.0,1
1750,44600,15,2016,2856.00,1.0,1
1751,66800,19,2016,24000.00,0.469958,0
1752,60100,47,2016,36232.00,0.717598,0
1753,70200,9,2016,17349.50,0.986259,0
1754,88225,39,2016,2096198.52,0.0518796,0
1755,50100,76,2016,22250.00,1.0,0
1756,64600,4,2016,37962.10,1.0,1
1757,68300,26,2016,41800.00,0.873206,0
1758,48000,675,2016,140000.00,0.794286,0
1759,47200,4,2016,250000.00,0.890462,0
1760,54912,24,2016,200000.00,1.0,0
1761,88032,20,2016,4912.50,1.09067,0
1762,77200,13,2016,60300.00,0.992438,0
1763,88033,34,2016,102000.00,0.998318,1
1764,88027,42,2016,12726.66,0.424306,0
1767,82200,31,2016,18751.40,0.964835,0
1768,63900,14,2016,4450.00,0.505618,0
1769,72800,35,2016,2800.00,0.921664,1
1770,88031,14,2016,134580.00,1.0,1
1771,80000,5,2016,564336.24,1.0,1
1772,88313,1,2016,515175.00,0.859209,0
1773,72800,24,2016,25088.00,0.883092,0
1774,56100,31,2016,45510.00,0.964623,0
1775,56100,33,2016,1162055.59,0.989761,1
1776,54100,51,2016,120000.00,0.89875,0
1777,54100,50,2016,46736.00,0.976118,0
1778,54100,55,2016,46500.00,0.963381,0
1779,54100,22,2016,52800.00,1.0,1
1780,54100,68,2016,133550.00,0.822838,0
1781,57102,3,2016,228253.93,0.995707,0
1782,56900,23,2016,53518.55,0.902444,0
1783,72800,40,2016,5000.00,0.96,1
1784,84900,10,2016,65520.00,0.906593,0
1785,45004,137,2016,7450450.00,0.905845,0
1786,56100,47,2016,14850.00,0.909091,0
1787,56100,55,2016,55000.00,0.981818,0
1788,56100,56,2016,251546.86,0.991532,1
1789,55602,4,2016,99214.50,0.920025,0
1790,84100,66,2016,10043.15,0.815062,0
1791,65200,29,2016,4110.00,0.729197,0
1792,55601,21,2016,438723.72,0.997283,1
1793,63300,5,2016,867851.85,0.987844,0
1794,63601,1,2016,79920.00,0.990991,1
1795,70300,17,2016,30416.49,0.999138,0
1796,63300,11,2016,73091.61,1.0,0
1797,61500,14,2016,201000.00,0.910448,0
1798,61500,107,2016,18130.00,0.970734,0
1799,61500,123,2016,16917.50,0.703414,0
1800,63900,40,2016,16100.00,1.0,0
1801,56900,102,2016,27067.83,0.628052,0
1802,42800,2542,2016,252635.47,0.928871,0
1803,88020,15,2016,116326.08,0.919759,0
1804,78201,2,2016,4890.20,1.0,1
1805,44900,754,2016,165106.50,0.999977,1
1806,81600,17,2016,73900.00,0.945737,1
1807,53800,5,2016,277896.90,0.995936,0
1808,44700,118,2016,10422.00,1.0,0
1809,47601,2,2016,112825.39,0.40638,0
1810,84100,69,2016,9541.16,0.949418,1
1811,86400,12,2016,150000.00,1.0,0
1812,54101,8,2016,212000.00,0.95283,0
1813,82300,22,2016,44472.00,0.917431,0
1814,54912,26,2016,8393.04,0.960796,0
1815,58400,5,2016,45576.70,0.994138,1
1816,81000,51,2016,558170.45,0.995806,1
1817,45004,147,2016,542209.70,0.938585,0
1818,65300,22,2016,20399.98,0.940353,0
1819,54405,5,2016,98482.76,0.981984,0
1820,78800,472,2016,73177.37,0.61458,0
1821,51900,642,2016,37485.06,0.939193,0
1822,62800,19,2016,431299.37,1.05896,0
1823,56900,100,2016,182559.96,0.317702,0
1824,51802,3,2016,40228.25,1.0,0
1825,50103,9,2016,14831.48,0.796425,1
1826,78000,4,2016,243752.46,0.987366,1
1827,54200,1,2016,266471.38,0.989564,1
1828,85300,13,2016,155000.00,0.999985,1
1829,51200,52,2016,4814.00,0.999792,0
1830,54912,31,2016,300000.00,1.0,0
1831,59400,36,2016,20000.00,0.325,0
1832,56700,10018,2016,125497.17,0.830154,0
1833,88174,4,2016,47460.00,0.884642,0
1834,69300,29,2016,7140.00,1.0,0
1837,43800,3,2016,28302.60,0.991681,0
1838,42800,2545,2016,199343.86,0.867313,0
1840,54400,11,2016,1429838.98,0.802243,0
1841,56800,15,2016,1881310.94,0.851633,1
1842,45000,222,2016,506541.59,0.482765,0
1843,45000,223,2016,3631689.85,0.94918,1
1844,47700,56,2016,80194.00,0.999913,0
1845,86400,8,2016,32000.00,1.0,0
1846,53400,4,2016,4884594.26,1.0,1
1847,70100,12,2016,45342.25,0.954959,0
1848,45004,1,2016,81000.00,0.792593,0
1849,43800,6,2016,503660.74,0.994838,1
1850,52500,9,2016,22601.90,0.901013,0
1852,79800,3,2016,337446.65,0.998878,1
1853,51200,51,2016,11731.50,1.10101,0
1854,51200,63,2016,80458.00,0.984862,0
1855,51200,21,2016,93212.10,0.740205,0
1856,40300,27,2016,9247.25,1.07925,1
1857,44700,7,2016,62795.84,0.854874,0
1858,51802,5,2016,53280.00,1.0,0
1859,67600,21,2016,44400.00,0.997297,0
1860,73100,4,2016,235532.71,0.998554,1
1861,73100,9,2016,16260.50,0.877587,0
1862,62600,40,2016,318438.63,1.0,0
1863,40800,1857,2016,10078.80,0.993462,0
1864,56700,10017,2016,10279.71,0.944804,0
1866,51400,2,2016,1354433.41,1.02992,0
1867,86400,11,2016,195000.00,0.971795,0
1868,48101,2,2016,18000.00,1.0,1
1869,55800,5,2016,336480.00,0.887784,0
1870,45700,2,2016,3000.00,0.5,0
1871,40800,1974,2016,13000.00,0.546154,0
1872,40800,2037,2016,8930.00,0.883539,0
1873,88319,19,2016,28880.00,0.342694,0
1874,88319,20,2016,12000.00,1.0,0
1875,88319,22,2016,15000.00,0.986667,0
1876,72800,38,2016,3908.00,0.863485,1
1877,45001,14,2016,189060.00,0.289432,0
1878,54800,42,2016,305000.00,0.983607,0
1879,50100,26,2016,18770.03,0.988235,1
1880,81000,41,2016,16662.00,1.0,0
1881,73200,8,2016,37539.85,0.985533,0
1882,43900,10,2016,149351.31,0.989658,0
1883,88319,23,2016,49500.00,0.660606,0
1884,88319,24,2016,16500.00,0.983665,0
1885,88319,25,2016,107000.00,0.82243,0
1886,88319,26,2016,152000.00,0.993421,0
1887,88319,27,2016,940000.00,0.706383,0
1888,88319,28,2016,61500.00,0.997398,0
1889,88319,30,2016,59500.00,0.747899,0
1890,88319,31,2016,70000.00,0.714286,0
1891,88319,34,2016,34000.00,0.941176,0
1892,88319,35,2016,300000.00,0.999667,0
1893,88319,36,2016,14900.00,0.697987,0
1894,88319,37,2016,20000.00,0.84,0
1895,88319,39,2016,150000.00,0.693333,0
1896,88319,40,2016,207150.00,0.866522,0
1897,88319,42,2016,15000.00,0.783333,0
1898,88319,43,2016,713639.00,0.738469,0
1899,50100,23,2016,136557.69,0.828373,0
1900,50100,24,2016,131447.66,1.0,1
1901,77300,74,2016,32086.80,0.991922,0
1902,84100,65,2016,6600.00,1.13636,1
1903,45003,6,2016,34587.00,0.722813,0
1904,72800,42,2016,7501.50,0.987585,1
1905,62500,202409,2016,181900.00,0.356789,0
1906,61500,146,2016,7200.00,0.975,0
1907,61500,141,2016,5639.14,0.993834,0
1908,53200,2139,2016,246805.20,1.0,0
1909,54100,14,2016,78886.81,0.700003,0
1910,54100,37,2016,125341.60,0.436008,0
1911,51300,16,2016,396000.00,0.640152,0
1912,49201,18,2016,12010.00,0.932556,0
1913,43100,29,2016,2420.00,0.867769,0
1914,65900,2,2016,51455.06,0.894286,0
1915,62900,6,2016,40918.00,1.0,1
1916,56900,25,2016,104843.00,0.858023,0
1917,88031,71,2016,24020.60,1.0,1
1918,54100,43,2016,56000.00,0.977321,0
1919,54100,49,2016,120600.00,1.0,0
1920,64100,3,2016,49264.91,0.881325,0
1921,40100,5803,2016,27591.22,0.880529,0
1922,84600,24,2016,79510.00,0.989813,1
1923,86400,13,2016,79999.98,0.996084,0
1924,70100,11,2016,24000.00,0.99375,0
1925,83000,9,2016,170000.00,0.852941,0
1929,56100,17,2016,100520.74,0.84021,0
1930,56100,20,2016,3233.72,0.847009,0
1931,54912,22,2016,300000.00,1.0,0
1932,51802,2,2016,198227.00,0.964803,0
1934,70400,5,2016,324908.68,0.996615,1
1935,70400,6,2016,14519.20,0.960053,0
1936,54912,35,2016,120000.00,1.0,0
1937,64100,34,2016,29125.00,0.864481,0
1938,65200,3,2016,3833.33,0.999914,1
1939,87056,25,2016,15693.33,0.95582,0
1940,51300,57,2016,42968.60,0.998287,1
1941,61000,2838,2016,224811.47,0.829901,0
1942,44400,1868,2016,7527440.06,0.862965,0
1943,44900,1008,2016,20000.00,1.1725,0
1944,88345,1,2016,80000.00,0.865,0
1945,73700,18,2016,119890.00,0.854116,0
1946,65300,25,2016,42307.56,1.18998,0
1947,43900,32,2016,461985.87,0.0,0
1948,84000,9,2016,26358.17,0.996823,0
1949,73100,6,2016,136208.03,0.882,0
1950,54400,8,2016,90230.19,1.0,1
